date,score,direction,adx_score,ma_score,rsi_score,bb_score,vix_score,vol_score,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,fwd_ret_60d
2022-08-26,53.0,neutral,30,50.0,100,50,65,40,-0.0328760677911033,0.013000163957359145,-0.09922464715323398,-0.02654731373165442
2022-08-29,56.33,bear,30,66.67,100,50,65,40,-0.030372614257628938,-0.024294130021486615,-0.09510224460895833,-0.006706188040143779
2022-08-30,56.33,bear,30,66.67,100,50,65,40,-0.001577908327954347,-0.010072326055404979,-0.06701183066825889,0.0103106996614446
2022-08-31,62.67,bear,30,83.33,100,70,65,40,0.01294056425805934,-0.013565082767067027,-0.07952718819137172,0.01798233051517073
2022-09-01,64.92,bear,30,83.33,100,85,65,40,0.025337486240029516,-0.023575385313023278,-0.09610395429209528,-0.0007336189113169578
2022-09-02,67.17,bear,30,83.33,100,100,65,40,0.04743573209245455,-0.006210117863458153,-0.06264367741007104,0.008503481666309876
2022-09-06,64.17,bear,30,83.33,80,100,65,40,0.006268886714135613,-0.013371921669400932,-0.030003661931393366,0.04398971610723823
2022-09-07,68.5,bear,30,100.0,100,100,45,40,-0.008507842322704517,-0.04772522216908481,-0.04939610643111936,0.024297263057471596
2022-09-08,61.0,bear,30,100.0,50,100,45,40,-0.026167030880573705,-0.061951770924230654,-0.06531406890708957,0.01635473709350288
2022-09-09,55.0,bear,30,100.0,10,100,45,40,-0.04770416785639919,-0.09198352667875032,-0.10515424846009047,-0.016846312527434848
2022-09-12,51.67,bear,30,83.33,10,100,45,40,-0.051216364223840904,-0.110784593234594,-0.12116072234655717,-0.04115164668595839
2022-09-13,63.0,bear,0,100.0,100,100,65,40,-0.019518449435191765,-0.07257116797814389,-0.087433756191995,0.0003127580579898037
2022-09-14,58.5,bear,0,100.0,100,70,65,40,-0.03955389817530408,-0.0575188532571933,-0.0935071070665291,0.004434859505346056
2022-09-15,58.5,bear,0,100.0,100,70,65,40,-0.036746281116375346,-0.06686919154214066,-0.059323100914709936,0.008466244845878546
2022-09-16,58.5,bear,0,100.0,100,70,65,40,-0.04649748253405572,-0.074279742530173,-0.07493810336611795,0.030265941219628445
2022-09-19,58.5,bear,0,100.0,100,70,65,40,-0.06278378627601733,-0.056786208595006826,-0.05690928398481798,0.030708561796459977
2022-09-20,66.0,bear,30,100.0,100,70,65,40,-0.05410883918457321,-0.01685715278865141,-0.03525737074636903,0.03614955125998409
2022-09-21,63.0,bear,30,100.0,80,70,65,40,-0.01870480295329302,-0.0017546240863802742,-0.025005744496765625,0.027921378565847643
2022-09-22,63.0,bear,30,100.0,80,70,65,40,-0.031272041659674676,-0.003584355130835437,-0.024537042721539892,0.025111859646442136
2022-09-23,63.0,bear,30,100.0,80,70,65,40,-0.029137059931369835,-0.014504937044991673,0.016115979737523878,0.033691357510541975
2022-09-26,66.75,bear,30,100.0,80,85,80,40,0.006399353311632883,-0.011668858898551071,0.03893255540495377,0.04557544550667281
2022-09-27,76.5,bear,60,100.0,80,100,80,40,0.03938263506322248,-0.01602558352800998,0.058076014271083665,0.06337579404657512
2022-09-28,79.5,bear,60,100.0,100,100,80,40,0.017273272016336882,-0.038184587494095146,0.029997003910146702,0.02778938985063406
2022-09-29,76.5,bear,60,100.0,80,100,80,40,0.02858148801266691,0.008086851874392398,0.04582652225332828,0.05613288924253412
2022-09-30,76.5,bear,60,100.0,80,100,80,40,0.015071254944950097,-0.0007111876732008859,0.08797360877528648,0.06794637324926645
2022-10-03,79.5,bear,60,100.0,100,100,80,40,-0.017953322556030105,-0.00013048514656244237,0.0526175711988619,0.028487708345653395
2022-10-04,70.5,bear,60,100.0,50,100,65,40,-0.05330877842486004,-0.01871571156715357,0.017191076382522485,0.015392027473057901
2022-10-05,70.5,bear,60,100.0,50,100,65,40,-0.05451618659016677,-0.023291989095472032,-0.006235353372721186,0.014860113517310314
2022-10-06,79.5,bear,60,100.0,100,100,80,40,-0.01992514582181748,-0.021028059624109585,-0.006577645953194322,0.021263038421902136
2022-10-07,75.0,bear,60,100.0,100,70,80,40,-0.01554811304257353,0.03107160850780799,0.035962188742764134,0.058607140157258764
2022-10-10,75.0,bear,60,100.0,100,70,80,40,0.018148666268955838,0.05119884641812655,0.053817600544566746,0.05417748662186872
2022-10-11,75.0,bear,60,100.0,100,70,80,40,0.03654102422133931,0.0753084598121796,0.06667057145805666,0.08533118855523325
2022-10-12,72.0,bear,60,100.0,80,70,80,40,0.03302457117915791,0.0708884371343168,0.04795599635942094,0.08807867309285089
2022-10-13,77.5,bear,60,100.0,100,70,80,65,-0.0011253362920089494,0.03743692352376615,0.07805646785304177,0.06794174621777316
2022-10-14,72.0,bear,60,100.0,100,50,80,40,0.04735601827577951,0.08874791287014294,0.1143879007280808,0.10787956464370518
2022-10-17,64.5,bear,60,100.0,50,50,80,40,0.03246105528997467,0.052754940081512824,0.07593905641351473,0.08298643939020311
2022-10-18,61.5,bear,60,100.0,50,30,80,40,0.037400773037384205,0.03659162627277035,0.07305146840219212,0.07503000255036452
2022-10-19,61.5,bear,60,100.0,50,30,80,40,0.0366534030375858,0.017463392879264683,0.07134471395654218,0.08005338486823099
2022-10-20,67.5,bear,60,100.0,100,30,65,40,0.03860570421580767,0.014760804753368939,0.07659489305219735,0.07176646607883375
2022-10-21,54.0,bear,60,100.0,10,30,65,40,0.039520367355605934,0.004743201339850733,0.05664914739607618,0.03893147629238558
2022-10-24,54.0,bear,60,100.0,10,30,65,40,0.019655835624558637,0.0024912071920202283,0.04018598544867036,0.046155997481018396
2022-10-25,63.17,bull,60,83.33,100,50,25,40,-0.0007799750931791749,-0.008032940013911638,0.03743608414418631,0.04164171187103882
2022-10-26,46.17,bear,30,83.33,10,50,65,40,-0.018511500663665248,-0.021414406935107877,0.05133919153547284,0.04864769194509311
2022-10-27,46.17,bear,30,83.33,10,50,65,40,-0.02295856778530092,0.03915374844314101,0.057473817548665984,0.054873511201016356
2022-10-28,46.17,bear,30,83.33,10,50,65,40,-0.03345501166487319,0.023549976587643684,0.016118665662165466,0.04085296577164832
2022-10-31,49.17,bear,30,83.33,10,70,65,40,-0.01683374706723928,0.02202232965081774,0.022120440388584184,0.0512864423697148
2022-11-01,45.83,bear,30,66.67,10,70,65,40,-0.007258626468588658,0.03517281174701248,0.058092374184419926,0.041925758611210284
2022-11-02,55.17,bear,30,83.33,50,70,65,40,-0.0029576569398475083,0.05295652055333577,0.08428357973439726,0.08429156690816497
2022-11-03,55.17,bear,30,83.33,50,70,65,40,0.06357183450004733,0.06093464391724979,0.09457539571149054,0.1073472817451111
2022-11-04,45.67,bear,0,83.33,50,70,45,40,0.05897810132015491,0.051660907968332115,0.06054555332940126,0.10852785707593404
2022-11-07,36.67,bear,0,83.33,10,50,45,40,0.039521369455217226,0.03760110611067913,0.03532099380394094,0.08660290202058629
2022-11-08,38.67,bear,0,83.33,10,50,65,40,0.042741684135378266,0.045837231892292385,0.02764022232484442,0.07391897379192613
2022-11-09,44.67,bear,0,83.33,50,50,65,40,0.05608004302161307,0.07434566683402655,0.05733918200449217,0.11082357380675689
2022-11-10,33.33,bear,0,66.67,10,50,45,40,-0.0024795603806460065,0.017629796488702665,-0.005558184326453386,0.04081765388738434
2022-11-11,33.33,bear,0,66.67,10,50,45,40,-0.006909673904210933,-0.007260330316506081,-0.0005935173137138205,0.022181723665504638
2022-11-14,33.33,bear,0,66.67,10,50,45,40,-0.001847257209868003,9.59966675089241e-05,0.01576850144513231,0.033662255591003776
2022-11-15,30.0,neutral,0,50.0,10,50,45,40,0.0029686621375273337,0.02214080796686213,0.0008993814481919049,0.03646540705557855
2022-11-16,30.0,neutral,0,50.0,10,50,45,40,0.01729568126309111,0.029751522090008864,-0.015924067313615065,0.04479647619604421
2022-11-17,30.0,neutral,0,50.0,10,50,45,40,0.020159343177992506,0.03170859957030925,-0.02386887562163198,0.05094057510279848
2022-11-18,30.0,neutral,0,50.0,10,50,45,40,-0.00035309619183754304,0.00844820349767783,-0.03724275156933865,0.031540756012501614
2022-11-21,30.0,neutral,0,50.0,10,50,45,40,0.0019468502104647012,-0.0021974844603674937,-0.03248652539589392,0.0326967367606088
2022-11-22,30.0,neutral,0,50.0,10,50,45,40,0.0191153986690622,-0.017399466200417324,-0.03125705850183891,-0.0015586025788442148
2022-11-23,37.5,neutral,30,50.0,10,50,45,40,0.012244071272820456,-0.015829621093600532,-0.050870844368308576,-0.008991215081642356
2022-11-25,37.5,neutral,30,50.0,10,50,45,40,0.011321031826595274,-0.022786263624714254,-0.045030958727275805,-0.0034276296847708387
2022-11-28,37.5,neutral,30,50.0,10,50,45,40,0.008804408492625537,0.006715570261151882,-0.033978804774339566,0.0015388975984549358
2022-11-29,30.0,neutral,0,50.0,10,50,45,40,-0.004136281949448373,0.0156710004138072,-0.044069283200739884,0.006218395390825693
2022-11-30,40.5,neutral,30,50.0,10,70,45,40,-0.03582996088290591,-0.020781311491634424,-0.05657447275874039,-0.026950303345515847
2022-12-01,35.0,neutral,30,50.0,10,50,20,40,-0.02773411389915137,-0.044355932886527394,-0.058154297456926685,-0.03070723026517952
2022-12-02,55.83,bull,30,66.67,100,50,60,40,-0.03372548812685794,-0.05386935343476673,-0.060800172302111766,-0.022189713043472503
2022-12-05,34.5,neutral,30,50.0,10,30,45,40,-0.002070607754970921,-0.045308182322644996,-0.03647810714642652,0.011703344884737898
2022-12-06,33.0,neutral,0,50.0,50,30,45,40,0.019889551154679275,-0.03035574721832157,-0.03378612722312979,0.02718925212847023
2022-12-07,33.0,neutral,0,50.0,50,30,45,40,0.015607879088476828,-0.014102976565498304,-0.009873064150092814,0.013332807061182006
2022-12-08,24.0,neutral,0,50.0,10,10,45,40,-0.017095960297481838,-0.03560483431095074,-0.018019362055105126,0.007190596196245069
2022-12-09,30.0,neutral,0,50.0,50,10,45,40,-0.02084693848424035,-0.022763387654651912,-0.003845557181347825,-0.004081917590948225
2022-12-12,26.0,neutral,0,50.0,10,10,65,40,-0.043327288387010054,-0.040422912128929234,-0.005249877426793503,-0.03231876448655013
2022-12-13,24.0,neutral,0,50.0,10,10,45,40,-0.04926543106174097,-0.05881853827687056,-0.009075412375460723,-0.04077218080175715
2022-12-14,24.0,neutral,0,50.0,10,10,45,40,-0.029254258721034154,-0.036552775888733624,0.0009436088890866223,-0.01902977183204646
2022-12-15,30.0,neutral,0,50.0,50,10,45,40,-0.01883080470304177,-0.01443881152538018,0.024442012629949383,-0.0009805732809792245
2022-12-16,40.83,bear,0,66.67,100,10,45,40,-0.001957251879951105,-0.007325435332325658,0.019857956646528674,0.028013975554124215
2022-12-19,40.83,bear,0,66.67,100,10,45,40,0.003035914187605293,0.00924913675043415,0.021267003194638923,0.02592687215401024
2022-12-20,47.17,bear,0,83.33,100,30,45,40,-0.010048132809347687,-0.0035377717085077753,0.03950941893866089,0.03400389028397499
2022-12-21,39.67,bear,0,83.33,50,30,45,40,-0.007518464266537572,0.0042904201096682915,0.03645025302009497,0.03208253258038951
2022-12-22,47.17,bear,0,83.33,100,30,45,40,0.004476285230634813,0.018234716308725085,0.05090010806368128,0.02997603105519886
2022-12-23,47.17,bear,0,83.33,100,30,45,40,-0.00537871094448239,0.019358495408703158,0.044579433964744286,0.02702334582540944
2022-12-27,47.17,bear,0,83.33,100,30,45,40,0.006194416844845563,0.03665472544803161,0.06037211768378281,0.037015078731964524
2022-12-28,53.5,bear,0,100.0,100,50,45,40,0.00657644206411323,0.05285179099292869,0.07595119768761993,0.05136102581887059
2022-12-29,43.0,bear,0,100.0,50,30,45,40,0.011898341632601728,0.038918981589685764,0.043771819392717015,0.031691638255961996
2022-12-30,43.0,bear,0,100.0,50,30,45,40,0.013697118867202818,0.03945044164686151,0.0617528578346791,0.04904546388689934
2023-01-03,50.5,bear,0,100.0,100,30,45,40,0.024870980166406653,0.02738399163874483,0.07715985205772569,0.05927873768081393
2023-01-04,40.0,bear,0,100.0,50,10,45,40,0.030272786345507008,0.011907730219021806,0.08481503811519175,0.06653051797438381
2023-01-05,47.5,bear,0,100.0,100,10,45,40,0.04597301009143617,0.043200022464450205,0.0862319462176444,0.0830885900723799
2023-01-06,34.0,bear,0,100.0,10,10,45,40,0.0267029194983055,0.03202244317626257,0.0554545723496338,0.05276400366848999
2023-01-09,34.0,bear,0,100.0,10,10,45,40,0.025405342779742712,0.03208041449752752,0.06986218354897855,0.05094686670763604
2023-01-10,34.0,bear,0,100.0,10,10,45,40,0.0024520271536327964,0.0247419712197805,0.05067547701250241,0.04739937986381326
2023-01-11,27.33,bear,0,66.67,10,10,45,40,-0.017825430672228193,0.022878776948130675,0.02818662023480023,0.035141928825341395
2023-01-12,21.5,neutral,0,50.0,10,10,20,40,-0.002651108202824104,0.021939846512400996,0.026935842850509095,0.03157535882176132
2023-01-13,21.5,neutral,0,50.0,10,10,20,40,0.005181171278402896,0.004671045470365565,0.03455784894427594,0.0232202479165029
2023-01-17,21.5,neutral,0,50.0,10,10,20,40,0.006509690791828504,0.02145596874487099,0.03637208828303984,0.03890037892549536
2023-01-18,24.0,neutral,0,50.0,10,10,45,40,0.02223542220712349,0.04844912985220362,0.055675179124133445,0.053140102622253105
2023-01-19,30.0,neutral,0,50.0,50,10,45,40,0.041442945980792345,0.07204936351300484,0.049132387666886546,0.06475492010176787
2023-01-20,21.5,neutral,0,50.0,10,10,20,40,0.024656321290850824,0.041249926022370875,0.026803531579859152,0.04587915874883253
2023-01-23,24.5,neutral,0,50.0,10,30,20,40,-0.0005074963823573642,0.022705057751703617,-0.005589809064507345,0.03351152392126355
2023-01-24,24.5,neutral,0,50.0,10,30,20,40,0.01484961157332143,0.03660738884367376,-0.006447653731955105,0.028090986759171876
2023-01-25,24.5,neutral,0,50.0,10,30,20,40,0.025643513299981047,0.025307352017457152,-0.00097103803382248,0.029206579740100436
2023-01-26,45.33,bull,0,66.67,100,30,60,40,0.029388472647811303,0.005189122510202093,-0.022261163004874907,0.018867486623743046
2023-01-27,45.33,bull,0,66.67,100,30,60,40,0.01619431255800552,0.004888738172954321,-0.021697276809100052,0.0002628199076664117
2023-01-30,45.33,bull,0,66.67,100,30,60,40,0.02322434040279786,0.029747849914314894,-0.011852375062785692,0.009512732316018457
2023-01-31,45.33,bull,0,66.67,100,30,60,40,0.021439410354230803,0.014602802269095605,-0.030714370327889595,0.014411519058191935
2023-02-01,42.33,bull,0,66.67,80,30,60,40,-0.0003277564554982071,0.006892131498023701,-0.03346754950307851,0.012203801216243093
2023-02-02,45.67,bull,0,83.33,80,30,60,40,-0.023508472049782347,-0.021376791616219748,-0.032087938199199306,-0.0028445769862857073
2023-02-03,56.17,bull,30,83.33,100,30,60,40,-0.011125406081630485,-0.013874089285842883,-0.021288646145888213,-0.004085575760923832
2023-02-06,56.17,bull,30,83.33,100,30,60,40,0.00637544402916479,-0.027666692954871897,-0.030335084349507047,-0.004945191467608745
2023-02-07,56.17,bull,30,83.33,100,30,60,40,-0.0066931117164985565,-0.041534570406310034,-0.041304032236881616,-0.02468300415390845
2023-02-08,56.17,bull,30,83.33,100,30,60,40,0.007222255094252228,-0.025629768478273918,-0.04845716016253043,0.004465945255382353
2023-02-09,46.67,bull,30,83.33,50,30,40,40,0.0021829994142779086,-0.027308577958471192,-0.05387967955638251,0.013872379563273363
2023-02-10,54.17,bull,30,83.33,100,30,40,40,-0.0027796074660193515,-0.02645667522395745,-0.057377398486522235,0.0070187610223961805
2023-02-13,54.17,bull,30,83.33,100,30,40,40,-0.03382647816578688,-0.04039845772007411,-0.052691495626784324,8.462004184983662e-05
2023-02-14,56.17,bull,30,83.33,100,30,60,40,-0.03507622780107744,-0.04466493931973792,-0.059040687331081365,-0.0013321065298010915
2023-02-15,53.17,bull,30,83.33,100,10,60,40,-0.03261645918402789,-0.040083420794098656,-0.04516348344798882,-0.005670753924550409
2023-02-16,47.0,bull,30,100.0,50,10,40,40,-0.02942733751219606,-0.01094511809163956,-0.04248229963867822,0.011214003983092358
2023-02-17,47.0,bull,30,100.0,50,10,40,40,-0.023743064156333205,-0.007518874394726871,-0.03126187869932362,0.007553109587990825
2023-02-21,41.0,bull,30,100.0,10,10,40,40,-0.006802069613552231,-0.0027443175866764813,0.0013834272729575936,0.04038433760731386
2023-02-22,30.17,bull,0,83.33,10,10,40,40,-0.009937273590854945,0.0002405284137647623,-0.013550338247669713,0.05186598848094004
2023-02-23,30.17,bull,0,83.33,10,10,40,40,-0.0077187188896893355,-0.023427841846733855,-0.015851202439653767,0.044777063905282466
2023-02-24,30.17,bull,0,83.33,10,10,40,40,0.01904259220858573,-0.027317092549395183,0.00023927999781570009,0.05606740525532916
2023-02-27,30.17,bull,0,83.33,10,10,40,40,0.016618770290820706,-0.03176101409732113,-0.0011827416100109733,0.04101713816625385
2023-02-28,26.83,bull,0,66.67,10,10,40,40,0.004085542169119272,-0.012810564974190308,0.000282134734217232,0.0365453032253511
2023-03-01,43.83,bear,0,66.67,100,30,45,40,0.010279956747319963,-0.01504785975415468,0.019340072251327278,0.05058723588719438
2023-03-02,41.33,bear,0,66.67,100,30,20,40,-0.0158313204694005,-0.005292191804930346,0.017451361664891474,0.05628746333766865
2023-03-03,21.5,neutral,0,50.0,10,10,20,40,-0.04549337300760414,-0.03188617954767925,0.015737971669804285,0.03951911964444266
2023-03-06,34.83,bull,0,66.67,50,10,60,40,-0.0475889151390565,-0.023922877415040844,0.018794948453558558,0.032459616044261175
2023-03-07,28.83,bull,0,66.67,10,10,60,40,-0.01682735826153714,0.004139103875191896,0.0286551366558363,0.05886304970329803
2023-03-08,30.83,bear,0,66.67,50,10,20,40,-0.025070096988778823,-0.013787550363815737,0.024641689977288106,0.07273531547054479
2023-03-09,40.83,bear,0,66.67,100,10,45,40,0.01070866090708833,0.007758402022650213,0.047647958286890946,0.09071999339042325
2023-03-10,44.17,bear,0,83.33,80,30,45,40,0.014255734926430508,0.028330273243349025,0.06409788966643837,0.10934873980792781
2023-03-13,49.5,bear,0,100.0,80,30,65,40,0.02484855342425063,0.03158132747443787,0.06566278269378456,0.1067908813626226
2023-03-14,50.5,bear,0,100.0,100,30,45,40,0.0213253107812843,0.013262601121805107,0.04405387465293975,0.09558877576928815
2023-03-15,52.5,bear,0,100.0,100,30,65,40,0.011572674702166053,0.034913302484828046,0.06533783692655803,0.10455736325887188
2023-03-16,40.0,bear,0,100.0,50,10,45,40,-0.0029190003000374443,0.022864557091484716,0.04478473898558244,0.0956119627105263
2023-03-17,49.5,bear,0,100.0,100,10,65,40,0.01387671553855152,0.04919271909085321,0.059918690019302945,0.1154994805379217
2023-03-20,42.5,bear,0,100.0,50,10,45,65,0.0065695307152375815,0.043764805956592046,0.051447916982662045,0.10654493482521632
2023-03-21,36.5,bear,0,100.0,10,10,45,65,-0.007894359979497168,0.024414976656154108,0.03788529177916522,0.10566661275027522
2023-03-22,42.5,bear,0,100.0,50,10,45,65,0.02307360446399387,0.038966492823407695,0.04897676888425395,0.12004660349554741
2023-03-23,42.5,bear,0,100.0,50,10,45,65,0.025859039936856565,0.039582459629390554,0.046799988401106773,0.11142597943100752
2023-03-24,42.5,bear,0,100.0,50,10,45,65,0.03483264090303373,0.034782226443920816,0.041815781262728446,0.09939585648479032
2023-03-27,36.5,bear,0,100.0,10,10,45,65,0.03695251456193471,0.033038069138752624,0.0236578612411531,0.10166110738159673
2023-03-28,40.0,bear,0,100.0,50,10,20,65,0.03256642773947305,0.03038824634112114,0.021333218412865618,0.09494697080261916
2023-03-29,30.67,bear,0,83.33,10,10,20,65,0.01553445254580721,0.029398148007838465,0.026699381921710064,0.07473286010167346
2023-03-30,27.33,bear,0,66.67,10,10,20,65,0.013377490628126543,0.021430190089319012,0.029290268921541518,0.08086739552319755
2023-03-31,44.83,bull,0,66.67,100,10,60,65,-4.871749993196062e-05,0.010223070302798343,0.014250581669125628,0.06510820572615983
2023-04-03,51.17,bull,0,83.33,100,30,60,65,-0.0037749514738730783,0.007360960038337971,-0.0011952178028733496,0.06593030232286123
2023-04-04,51.17,bull,0,83.33,100,30,60,65,-0.0021094830703728418,0.013149275859847487,-0.002402111257296169,0.08529965781256532
2023-04-05,54.17,bull,0,83.33,100,50,60,65,0.01365162494219363,0.009634840131988343,-0.007128900724332032,0.0892850961036864
2023-04-06,57.5,bull,0,100.0,100,50,60,65,0.00794639661494867,0.006942718881856935,0.007607753511593485,0.08326385816908388
2023-04-10,55.0,bull,0,100.0,100,50,60,40,0.010272288242932026,0.00679713531897308,0.00705998497764293,0.07361204507372565
2023-04-11,52.0,bull,0,100.0,100,30,60,40,0.011178108328721681,-0.009080215122584834,0.002489688487695263,0.07058030977376517
2023-04-12,52.0,bull,0,100.0,100,30,60,40,0.015291015067634417,-0.00878797672664633,0.011165871061983523,0.07761087935433442
2023-04-13,52.0,bull,0,100.0,100,30,60,40,-0.003962687684177735,-0.0026216931625060447,-0.0037624865173346844,0.07067631133825181
2023-04-14,52.0,bull,0,100.0,100,30,60,40,-0.0009957649895496745,0.007695169878946917,-0.0032772445514083204,0.08084802169299632
2023-04-17,52.0,bull,0,100.0,100,30,60,40,-0.0034398181207195844,0.003986754494846645,-0.0036229535905079047,0.08641112466232559
2023-04-18,52.0,bull,0,100.0,100,30,60,40,-0.020034377014737315,-0.00849365637604782,-0.010823494736386885,0.08437082142167962
2023-04-19,52.0,bull,0,100.0,100,30,60,40,-0.023716344808465295,-0.015349551628456304,0.00102298219289354,0.0886432169781195
2023-04-20,49.0,bull,0,100.0,100,10,60,40,0.0013463296054179175,-0.01660376622317128,0.016528628569334236,0.10295679377995004
2023-04-21,47.0,bull,0,100.0,100,10,60,20,0.008699597623232913,0.0006604493158011149,0.014142900158042426,0.10455984083065184
2023-04-24,47.0,bull,0,100.0,100,10,60,20,0.0074522068517342,0.00026107509591444256,0.0134371055694682,0.09616297506638416
2023-04-25,33.5,bull,0,100.0,10,10,60,20,0.011776658658222194,0.01167592350748281,0.018162307832709557,0.11413364532448589
2023-04-26,33.5,bull,0,100.0,10,10,60,20,0.008570043281496353,0.02013075640742823,0.01460808440930128,0.12294166102110138
2023-04-27,47.0,bull,0,100.0,100,10,60,20,-0.017925961575814053,-0.0011437920265640056,0.0038520771213610416,0.10449172454011868
2023-04-28,50.0,bull,0,100.0,100,10,90,20,-0.007969814131357,-0.010888624614200926,0.008627026634555612,0.0952804717595952
2023-05-01,47.0,bull,0,100.0,100,10,60,20,-0.007137938362646312,-0.007579490517465426,0.009033367471910747,0.08866400071791758
2023-05-02,39.5,bull,0,100.0,50,10,60,20,-9.956263556520906e-05,-0.002349796726285769,0.014625277056738772,0.11230511206722849
2023-05-03,33.5,bull,0,100.0,10,10,60,20,0.0114624791832183,0.0166277625206257,0.03184502096956554,0.12178939337224226
2023-05-04,31.5,bull,0,100.0,10,10,40,20,0.017088497295151273,0.03369180565727525,0.05445411676287182,0.12693476676575433
2023-05-05,39.5,bull,0,100.0,50,10,60,20,-0.0029422597461469246,0.013473552243880249,0.03325235154125106,0.09117924127379884
2023-05-08,47.0,bull,0,100.0,100,10,60,20,-0.0004447265857765448,0.013172591437980774,0.0352164693971706,0.08790707114091423
2023-05-09,39.5,bull,0,100.0,50,10,60,20,-0.0022504581522654332,0.006411523863035562,0.036014561299943404,0.08711946098059986
2023-05-10,39.5,bull,0,100.0,50,10,60,20,0.005106747352189078,-0.005413690317088271,0.03777274820870291,0.09203308941929489
2023-05-11,39.5,bull,0,100.0,50,10,60,20,0.01632434975548236,0.005001589926603378,0.04072990043158531,0.08927467430146674
2023-05-12,39.5,bull,0,100.0,50,10,60,20,0.016464254102122267,0.019730489138439555,0.05209649026842644,0.08332279594549741
2023-05-15,39.5,bull,0,100.0,50,10,60,20,0.013623376701564549,0.016739736664690863,0.05626553148168112,0.0803984039382839
2023-05-16,39.5,bull,0,100.0,50,10,60,20,0.008681519411434468,0.01701505570521822,0.06391638425462531,0.08616995809114214
2023-05-17,49.0,bull,0,100.0,100,10,60,40,-0.010466985419202435,0.014968367980833008,0.0642184643451027,0.07957886436572004
2023-05-18,49.0,bull,0,100.0,100,10,60,40,-0.011140892011101688,0.02008559126808085,0.05039007370191184,0.05712415758526279
2023-05-19,49.0,bull,0,100.0,100,10,60,40,0.0032133299554173433,0.01951585145323187,0.046930085874778316,0.05065627666296835
2023-05-22,49.0,bull,0,100.0,100,10,60,40,0.0030744752289231236,0.021757278222364285,0.04127720868069029,0.042391049397741076
2023-05-23,41.5,bull,0,100.0,50,10,60,40,0.0082618112193098,0.0294144460143686,0.057002893235783336,0.0540647819095732
2023-05-24,33.5,bull,0,100.0,10,10,40,40,0.02570440099041149,0.04342150912931775,0.0566406407584612,0.06914050430872676
2023-05-25,41.5,bull,0,100.0,50,10,60,40,0.03157829363850406,0.03555050147491934,0.0427675435650785,0.05691498327240718
2023-05-26,49.0,bull,0,100.0,100,10,60,40,0.01625030390947768,0.03173976013734037,0.04112757324537708,0.05482399258217052
2023-05-30,49.0,bull,0,100.0,100,10,60,40,0.018625539234439437,0.038875036935853924,0.04074165452887257,0.040610920473405976
2023-05-31,49.0,bull,0,100.0,100,10,60,40,0.020979307715204065,0.04611665116096497,0.05182264810592918,0.05404044628384175
2023-06-01,52.0,bull,0,100.0,100,10,90,40,0.01727311311309454,0.04852377464949709,0.05433754453188322,0.05029353996906072
2023-06-02,49.0,bull,0,100.0,80,10,90,40,0.003850612077542559,0.0297077840263964,0.04044949918440599,0.05026650189833992
2023-06-05,59.5,bull,30,100.0,100,10,90,40,0.015241772787939478,0.02688946364342426,0.040486262444985766,0.05640896626215253
2023-06-06,56.5,bull,30,100.0,80,10,90,40,0.01987923620748111,0.0191042734653053,0.029818911302157414,0.05224507242123133
2023-06-07,59.5,bull,30,100.0,100,10,90,40,0.02462081577540931,0.026800136065925795,0.030797787750199257,0.058171959091891434
2023-06-08,59.5,bull,30,100.0,80,30,90,40,0.030720030966677303,0.012669023509179977,0.026921632314146127,0.0472527251346917
2023-06-09,67.0,bull,60,100.0,80,30,90,40,0.025757987929439397,0.006969280667509903,0.0326597997629503,0.038759141373899464
2023-06-12,67.0,bull,60,100.0,80,30,90,40,0.011472824668649295,0.009099012629683934,0.030705721242624273,0.025861204580757358
2023-06-13,67.0,bull,60,100.0,80,30,90,40,-0.000759857358266891,0.0017967681642678812,0.032279688305371756,0.020251835884221858
2023-06-14,67.0,bull,60,100.0,80,30,90,40,0.0021269529732004244,0.005454455713549411,0.03037789568003091,0.026270499015975668
2023-06-15,64.0,bull,60,100.0,40,50,90,40,-0.017513007330000052,0.00554471917847521,0.0219054911011769,0.008147619404862194
2023-06-16,70.0,bull,60,100.0,80,50,90,40,-0.018316900753418297,0.010431809222619437,0.032971351502185886,0.01311915613608483
2023-06-20,79.25,bull,85,100.0,80,70,90,40,-0.002346886620254063,0.0132407618180439,0.040333094572610584,0.02652035284963028
2023-06-21,82.25,bull,85,100.0,100,70,90,40,0.002558569670525479,0.010513779714041105,0.03875221970682485,0.019385225233205627
2023-06-22,76.25,bull,85,100.0,80,50,90,40,0.003320440319938056,0.003893310434871955,0.035247279646975604,0.0163490288898811
2023-06-23,81.75,bull,85,100.0,100,50,90,65,0.02346873463007748,0.014074301152786184,0.04744581365421796,0.021990077907961147
2023-06-26,70.0,bull,60,100.0,100,30,90,40,0.029285122661377727,0.025512713832154477,0.055128221180196446,0.016951588209609403
2023-06-27,70.0,bull,60,100.0,100,30,90,40,0.015624316938671834,0.021411881631549612,0.04301557803604861,-0.011056560377491476
2023-06-28,70.0,bull,60,100.0,100,30,90,40,0.007934908028495391,0.03042824763445995,0.036681616040680876,-0.012977295700968172
2023-06-29,67.0,bull,60,100.0,100,10,90,40,0.000570974229082033,0.024788233643854074,0.04225920097593172,-0.013419949046575175
